id,name,price,original_price,discount,rating,review_count,seller_id,inventory_status,url,product_type
276437607,"Dép quai ngang đi trong nhà Hương Quế DQN-07 thích hợp mang trong nhà, trong văn phòng",85000.0,85000.0,0.0,0.0,0,61212,,https://tiki.vndep-quai-ngang-di-trong-nha-huong-que-dqn-07-thich-hop-mang-trong-nha-trong-van-phong-p276437607.html?spid=276437613,dép quai ngang đi
276436047,"Dép chiếu Hương Quế DCQ-66 thích hợp mang trong nhà, trong văn phòng",85000.0,85000.0,0.0,0.0,0,61212,,https://tiki.vndep-chieu-huong-que-dcq-66-thich-hop-mang-trong-nha-trong-van-phong-p276436047.html?spid=276436057,dép chiếu hương quế dcq
276094495,Dép Nữ Da Bò Thật BIGGBEN Cao Cấp DNQN63,329000.0,450000.0,121000.0,0.0,0,9460,,https://tiki.vndep-nu-da-bo-that-biggben-cao-cap-dnqn63-p276094495.html?spid=276094537,dép nữ da bò biggben
275789458,Dép Bitis nữ (35-40),295000.0,295000.0,0.0,0.0,0,174218,,https://tiki.vndep-bitis-nu-35-40-p275789458.html?spid=275789470,dép bitis nữ
275183194,"Chai Vệ Sinh Giày, Bình Xịt Bọt Tuyết Giặt Khô Giày Snoker Dung Dịch Vệ Sinh Giày Dép Snoker Cao Cấp",52000.0,65000.0,13000.0,5.0,3,115414,,https://tiki.vnchai-ve-sinh-giay-binh-xit-bot-tuyet-giat-kho-giay-snoker-dung-dich-ve-sinh-giay-dep-snoker-cao-cap-p275183194.html?spid=275183195,chai vệ sinh giày bình xịt
275140754,"Dép tổ ong [Size 35-38] KÈM STICKER NGẪU NHIÊN cao cấp siêu bền, siêu nhẹ, chống trơn trượt",68000.0,100000.0,32000.0,5.0,5,265402,,https://tiki.vndep-to-ong-size-35-38-kem-sticker-ngau-nhien-vat-lieu-eva-cao-cap-sieu-ben-sieu-nhe-chong-tron-truot-p275140754.html?spid=275141430,dép tổ ong kèm
274657854,Giày Sandal Cao Gót Da Bò BIGGBEN Cao 5 Phân SDCG124,329000.0,450000.0,121000.0,4.5,2,9460,,https://tiki.vngiay-sandal-cao-got-da-bo-biggben-cao-5-phan-sdcg124-p274657854.html?spid=274657856,giày sandal cao gót da bò
274337143,"Dép Mang Trong Nhà Bằng Vải Cho Khách Sạn, Homestay",15000.0,15000.0,0.0,5.0,12,17480,,https://tiki.vndep-mang-trong-nha-bang-vai-cho-khach-san-homestay-p274337143.html?spid=274337147,dép mang nhà vải
273901205,"Miếng Dán Đế Giày Cao Su Chống Trơn Trượt Cho Giày Cao Gót, Giày Da",19000.0,20000.0,1000.0,4.0,3,17480,,https://tiki.vnmieng-dan-de-giay-cao-su-chong-tron-truot-cho-giay-cao-got-giay-da-p273901205.html?spid=273901207,miếng dán đế giày
273648423,Dép Cao Gót Nữ BIGGBEN Da Bò Cao 4 Phân DCG87,339000.0,400000.0,61000.0,0.0,0,9460,,https://tiki.vndep-cao-got-nu-biggben-da-bo-cao-4-phan-dcg87-p273648423.html?spid=273648433,dép cao gót nữ biggben
273399791,"Bộ 02 cặp gồm 04 miếng lót gót giày silicon chống trầy bảo vệ gót chân, giảm size giày",39000.0,45000.0,6000.0,5.0,4,108828,,https://tiki.vnbo-02-cap-gom-04-mieng-lot-got-giay-silicon-chong-tray-bao-ve-got-chan-giam-size-giay-p273399791.html?spid=273399792,bộ 02 cặp gồm
273386037,"Dép chiếu đi trong nhà Hương Quế DC-05 thích hợp mang trong nhà, trong văn phòng",36000.0,36000.0,0.0,4.6,5,61212,,https://tiki.vndep-chieu-di-trong-nha-huong-que-dc-05-thich-hop-mang-trong-nha-trong-van-phong-p273386037.html?spid=273386058,dép chiếu đi nhà
271420829,Dép Đế Xuồng Nữ BIGBEN Da Bò Thật Cao 7 Phân DX45,289000.0,400000.0,111000.0,0.0,0,9460,,https://tiki.vndep-de-xuong-nu-bigben-da-bo-that-cao-7-phan-dx45-p271420829.html?spid=271420833,dép đế xuồng nữ
262571775,Giày Sandal Nữ Da Bò Thật BIGGBEN Cao Cấp SDN90,319000.0,400000.0,81000.0,0.0,0,9460,,https://tiki.vngiay-sandal-nu-da-bo-that-biggben-cao-cap-sdn90-p262571775.html?spid=262571781,giày sandal nữ da bò
194453935,"Lót giày Hương Quế CL06 chính hãng, êm, bền, bột quế thật, thơm, chống hôi chân và tốt cho sức khỏe",42400.0,53000.0,10600.0,0.0,0,42362,,https://tiki.vnlot-giay-huong-que-cl06-chinh-hang-em-ben-bot-que-that-thom-chong-hoi-chan-va-tot-cho-suc-khoe-p194453935.html?spid=275580125,lót giày hương quế
186150289,Dép Xốp Nữ Biti's SXW092800DEN đế 5cm,225000.0,225000.0,0.0,4.0,1,112034,,https://tiki.vndep-xop-nu-biti-s-sxw092800den-de-5cm-p186150289.html?spid=186150297,dép xốp nữ biti
150735516,"Dép chiếu Hương Quế DCQ-38 có lớp chiếu tỏa ra hơi ấm, hương thơm nhẹ giúp kích thích các huyệt đạo trong lòng bàn chân",68000.0,68000.0,0.0,5.0,4,61212,,https://tiki.vndep-chieu-huong-que-dcq-38-co-lop-chieu-toa-ra-hoi-am-huong-thom-nhe-giup-kich-thich-cac-huyet-dao-trong-long-ban-chan-p150735516.html?spid=150735520,dép chiếu hương quế dcq
150733008,"Dép chiếu Hương Quế DCQ-12 là một sản phẩm thủ công đẹp, sang trọng và tốt cho sức khoẻ người mang",68000.0,68000.0,0.0,4.7,6,61212,,https://tiki.vndep-chieu-huong-que-dcq-12-la-mot-san-pham-thu-cong-dep-sang-trong-va-tot-cho-suc-khoe-nguoi-mang-p150733008.html?spid=150733010,dép chiếu hương quế dcq
140573000,Dép Bông Đi Trong Nhà Đế Cao Su Đúc Cao Cấp LACEVA DP95,89000.0,89000.0,0.0,5.0,35,144221,,https://tiki.vnde-p-bong-di-trong-nha-de-cao-su-du-c-cao-ca-p-laceva-dp95-p140573000.html?spid=140573008,de p bông đi
133847001,Combo Dép Đi Trong Nhà Thu Đông Đế Chống Thấm Chất Nỉ Nhung Thiết Kế Sang Trọng Cho Nam Và Nữ- Hàng Loại 1- Chính Hãng MINIIN,39000.0,39000.0,0.0,4.8,17,134678,,https://tiki.vncombo-dep-di-trong-nha-thu-dong-de-chong-tham-chat-ni-nhung-thiet-ke-sang-trong-cho-nam-va-nu-hang-loai-1-chinh-hang-miniin-p133847001.html?spid=133847003,combo dép đi nhà
127379023,Giày Sneaker Vải Nữ DINCOX C20 Nữ Tính Sang Trọng Off/White,470000.0,470000.0,0.0,4.5,26,150940,,https://tiki.vngiay-sneaker-vai-nu-dincox-c20-nu-tinh-sang-trong-off-white-p127379023.html?spid=127379047,giày sneaker vải nữ
57151356,"Dép chiếu xỏ ngón Hương Quế DCQ-47 nguyên liệu tự nhiên (sợi chiếu, bột quế, sợi đay) ngăn ngừa mồ hôi chân - giữ ẩm và mát chân",68000.0,68000.0,0.0,4.8,11,61212,,https://tiki.vndep-chieu-xo-ngon-huong-que-dcq-47-nguyen-lieu-tu-nhien-soi-chieu-bot-que-soi-day-ngan-ngua-mo-hoi-chan-giu-am-va-mat-chan-p57151356.html?spid=57151370,dép chiếu xỏ ngón
56659028,Giày cao gót 7cm Trường Hải gót nhọn da bóng đen thời trang nữ cao cấp êm ái CG088,255000.0,255000.0,0.0,0.0,0,11395,,https://tiki.vngiay-cao-got-7cm-truong-hai-got-nhon-da-bong-den-thoi-trang-nu-cao-cap-em-ai-cg088-p56659028.html?spid=56659034,giày cao gót
55780333,Bộ 2 Dán lót giày êm chân chống trầy gót Milliken - màu sắc ngẫu nhiên,40000.0,40000.0,0.0,4.8,4,6351,,https://tiki.vnbo-2-dan-lot-giay-em-chan-chong-tray-got-milliken-mau-sac-ngau-nhien-p55780333.html?spid=55780334,bộ dán lót giày
