id,name,price,original_price,discount,rating,review_count,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,product_type
252764109,Thùng 48 Hộp Thức uống sữa lúa mạch TH True Chocomalt Mistori 180ml,423000,497000,74000,5,2,,,,,,,,,,thùng hộp thức uống sữa
248106514,Trà Hoa Atiso đỏ hộp 30 Túi Lọc x 3Gram của Siêu Thị Thiên Nhiên,45000,45000,0,5,5,,,,,,,,,,trà hoa atiso đỏ
208347307,Cà Phê Trắng OldTown Vị Hazelnut Hạt phỉ - OldTown 3 in 1 White Coffee Hazelnut,155000,155000,0,4.7,7,,,,,,,,,,cà phê trắng oldtown vị hazelnut
207717764,Rượu Chuối Hột Phú Lễ 26%vol - 500ml,55000,55000,0,5,2,,,,,,,,,,rượu chuối hột phú lễ
198239815,RƯỢU VANG ĐỎ MEZZOTO,250000,250000,0,5,1,,,,,,,,,,rượu vang đỏ
177623695,Nước Uống Ion Kiềm Cao Cấp Công nghệ Nhật Bản - Fujiwa Bổ Sung Vi Khoáng Và Tốt Cho Sức Khoẻ,139000,139000,0,5,40,,,,,,,,,,nước uống ion kiềm cao cấp
154231129,Đường Túi Biên Hòa Pure 500g,19000,20900,1900,5,24,,,,,,,,,,đường túi biên hòa
145123646,Gạo Japonica Neptune 5kg,150000,150000,0,5,18,,,,,,,,,,gạo japonica
94711105,Đặc Sản Phú Quốc - Hộp 2 Chai Nhựa Nước Mắm Phú Quốc Khải Hoàn 40 Độ Đạm (1L/ Chai) - Ocop 5 Sao,339000,339000,0,5,27,,,,,,,,,,đặc sản phú quốc hộp chai
90744761,Combo 2 Túi Sữa Bột Nguyên Kem Hai Con Bò Đỏ (500g/túi),125000,125000,0,4.8,163,,,,,,,,,,combo túi sữa bột
73836371,Trà Gừng Túi Lọc Hộp 25 Gói - Trà Hùng Phát,48000,48000,0,4.6,42,,,,,,,,,,trà gừng túi lọc
72214764,Hạnh Nhân Lõi Đã Tách Vỏ Sấy Chín Nguyên Vị Thương Hiệu SK FOOD - Hũ 500G,240000,240000,0,4.2,45,,,,,,,,,,hạnh nhân lõi tách vỏ
68211446,Bột ngũ cốc dinh dưỡng cao cấp 05 loại đậu & hạt ( không đường )  - MS - (500gr),80000,80000,0,4.7,327,,,,,,,,,,bột ngũ cốc dinh dưỡng cao cấp
58389098,Trung Nguyên Legend - Cà phê hoà tan rang xay Cappuccino Coconut - Hộp 12 gói x 18gr,79000,85874,6874,5,135,,,,,,,,,,trung nguyên legend cà phê hòa
53722017,Thùng 48 bịch sữa tươi tiệt trùng Dalat Milk có đường 220ml,370000,490000,120000,4.6,86,,,,,,,,,,thùng bịch sữa tươi tiệt
52798132,Thùng 24 Chai Nước Giải Khát Sting Vàng (330ml/chai) - HSD: 27/3/2026,254400,292560,38160,4.8,447,,,,,,,,,,thùng chai nước giải khát
50411173,Trà Oolong Hộp Lục Giác Khánh Nga 100g,100000,100000,0,4.7,13,,,,,,,,,,trà oolong hộp lục giác
49375139,100gr Trà nụ hoa tam thất - Cao Cấp,99000,99000,0,5,1,,,,,,,,,,r trà hoa tam thất
42849903,1kg Trà mảng cầu xiêm,289000,289000,0,5,1,,,,,,,,,,kg trà cầu
15246547,Nutri Plus Gel Kem ăn dinh dưỡng - Virbac,250000,250000,0,5,31,,,,,,,,,,nutri plus gel kem
8082641,Đặc sản Tiền Giang - Gạo Đỗ Quyên Vinh Hiển 5kg - OCOP 4 SAO,103000,108000,5000,4.6,360,,,,,,,,,,đặc sản tiền giang gạo đỗ
7308871,Túi vận chuyển cứng cho chó mèo dầy và chắc hoạt tiết in đẹp  (một cái mẫu giao ngẫu nhiên),71000,71000,0,3,2,,,,,,,,,,túi vận chuyển cứng chó
5444345,'Nước Yến Sào win''sNest Đường Phèn ( 6 Lọ * 70 ml / Hộp)',148500,270000,121500,4.8,637,,,,,,,,,,nước yến sào win snest
1728567,Thức Ăn Khô Cho Chó Con Hương Vị Thịt Bò Và Sữa SmartHeart (1.5kg),105000,105000,0,4.5,2,,,,,,,,,,thức ăn khô chó con
537499,Thùng 12 Tô Mì Khoai Tây Cung Đình Hương Vị Lẩu Tôm Chua Cay,156000,160000,4000,4.6,9,,,,,,,,,,thùng tô mì khoai tây
278933466,Thùng 6 hộp Sữa yến mạch OATSIDE vị nguyên bản Barista Blend 1L,227000,305000,78000,5,1,,,,,,,,,,thùng hộp sữa yến mạch
278673546,Thùng 12 hộp sữa tươi tiệt trùng TH True Milk  nguyên chất 1 Lít,568000,574000,6000,0,0,,,,,,,,,,thùng hộp sữa tươi tiệt
278603728,Thùng 48 hộp Sữa Tươi Tươi Sạch Nutimilk Có Đường 110ml,199000,299000,100000,0,0,,,,,,,,,,thùng hộp sữa tươi tươi
278170125,ÁO THUN NỈ GẤU TỪ 1-5KG DÀNH CHO THÚ CƯNG CHÓ MÈO,86000,86000,0,0,0,,,,,,,,,,áo thun nỉ gấu
278105714,Sữa hạt Vinamilk Cao Đạm  Hộp 180ml,396000,396000,0,5,2,,,,,,,,,,sữa hạt vinamilk cao đạm
273894373,Hạt Dưa sạch Thái Sơn rang củi không nhuộm màu ngon đặc biệt túi Zipper 1Kg bì vàng HD1MVZ,220000,220000,0,4.3,3,,,,,,,,,,hạt dưa sạch thái sơn
270552508,Sữa Milo Úc Nestle giàu dinh dưỡng giúp trẻ phát triển chiều cao và tăng cường sức khỏe - QuaTangMe Extaste,489000,489000,0,4.7,53,,,,,,,,,,sữa milo úc nestle
270253895,Cơm cháy siêu chà bông heo (không cay) gói 220g - Cơm cháy Ninh Bình,49000,49000,0,0,0,,,,,,,,,,cơm cháy siêu chà bông
263972600,Hạt Yến Mạch Nguyên Cám Úc Xuân An [ko đường] Túi 5Kg[[hạt nguyên chưa cán](Giảm 20%),570000,570000,0,0,0,,,,,,,,,,hạt yến mạch cám
263266170,Viên gà nướng mềm SAYA 100g,80000,80000,0,0,0,,,,,,,,,,gà nướng mềm
252388981,'Combo 3 Lay''s Stax Khoai Tây Miếng Vị Tự Nhiên 100gr',150000,150000,0,5,1,,,,,,,,,,combo lay s stax khoai tây
252132884,[TOP SALES] Yến Khánh Hòa - Yến Sạch Lông [Hộp 100g] - Đệ Nhất Yến Đảo -  Bồi Bổ Sức Khỏe - Phục Hồi Chức Năng Phổi - Phụ Nử Sau Sinh - Đẹp Da - Chống Lão Hóa - Hỗ Trợ Điều Trị Ung Thư -Tăng Cường Sinh Lý -Trí Nhớ - Cải Thiện Giấc Ngủ,2900000,2900000,0,4.7,20,,,,,,,,,,yến khánh hòa yến sạch
196199194,Canh Chua Chay I-Soup 50g (túi 05 viên)- Viên Súp Chay_ Sấy Thăng Hoa,58000,58000,0,5,49,,,,,,,,,,canh chua chay soup viên súp
155611032,1 thùng 30 lon Nước giải khát có ga Fanta vị cam 160mL,595000,595000,0,0,0,,,,,,,,,,thùng lon nước giải khát
118100009,Cà Phê Hòa Tan 3IN1 KING COFFEE - Túi 88 gói x 16g - Từ hạt café Arabica và Robusta,243100,282600,39500,4.8,25,,,,,,,,,,cà phê hòa tan in
107018001,Bánh Bông Lan Hura Deli Chocolate - Dừa 336g,67846,67846,0,5,7,,,,,,,,,,bánh bông lan hura
96732751,Cà phê hòa tan Arabica sấy lạnh Probiotics 3 in 1 - SHIN Cà Phê - Hộp 10 gói,85000,85000,0,5,13,,,,,,,,,,cà phê hòa tan arabica sấy
56835042,HẠT ĐIỀU RANG MUỐI TÂN LỘC PHÁT - 250G,147000,147000,0,3.5,12,,,,,,,,,,hạt điều rang muối tân
55580877,Bánh KitKat Dark Chocolate vị Đắng gói 147gr (13 thanh),93300,93300,0,5,4,,,,,,,,,,bánh kitkat dark chocolate vị
54021465,Hạt Bí Rang Trọng Nhân 500 gram,89000,89000,0,4.7,204,,,,,,,,,,hạt bí rang trọng nhân
21222570,NƯỚC DỪA TƯƠI COCOFRESH - HỘP 1L,295000,295000,0,5,34,,,,,,,,,,nước dừa tươi cocofresh hộp
14980803,Đậu lăng đỏ tách vỏ nhập khẩu từ Canada (Red Lentils),27000,27000,0,4.8,65,,,,,,,,,,đậu lăng đỏ tách vỏ
14606478,Đậu Lăng xanh (Green Lentil) nhập khẩu từ Canada,27000,27000,0,4.5,26,,,,,,,,,,đậu lăng xanh nhập khẩu
2710031,Bột Ớt Nongsan (454g),159000,159000,0,4.8,6,,,,,,,,,,bột ớt
2287855,Thùng 24 Chai Nước Giải Khát Revive 500ml,276000,276000,0,5,163,,,,,,,,,,thùng chai nước giải khát
460669,Combo 4 Trà Đen Nhãn Vàng Lipton Túi Lọc 2g x 100 Gói,454000,454000,0,4.6,47,,,,,,,,,,combo trà đen nhãn
278933076,Thùng 24 hộp Sữa yến mạch OATSIDE vị Đậm Đà Deluxe 180ML,215000,280000,65000,0,0,,,,,,,,,,thùng hộp sữa yến mạch
278878378,Trung Nguyên Legend - Cà phê sữa hòa tan G7 3IN1 Gold - Rumi và ví passport,89175,89175,0,0,0,,,,,,,,,,trung nguyên legend cà phê sữa
278865109,Set nguyên liệu sữa hạt: Óc chó - Đậu xanh - Cốm 115g,31900,31900,0,0,0,,,,,,,,,,set nguyên liệu sữa hạt óc
278693030,Cozy Trà sữa 3in1 - Anh Quốc 10 gói x 17g Hộp,49000,49000,0,0,0,,,,,,,,,,cozy trà sữa in
278692215,Cozy Trà Kombucha 10 gói x 10g Hộp,127000,127000,0,0,0,,,,,,,,,,cozy trà kombucha gói x
278692205,Cozy Trà Cozy túi lọc Ô Long 25 túi x 2g Hộp,55000,55000,0,0,0,,,,,,,,,,cozy trà cozy túi
278677729,Bột Đậu Đỏ Nguyên Chất,19000,19000,0,0,0,,,,,,,,,,bột đậu đỏ
278610307,Lốc 12 Gói Snack Rong Biển Taokaenoi Big Bang Vị Truyền Thống 6G,105000,172800,67800,0,0,,,,,,,,,,lốc gói snack rong
278500766,Sữa hạt cao cấp Óc chó-Macca-Đậu đen-Hạnh nhân-Đậu nành & Yến mạch ít đường 190ml (20 hộp/xách),360000,419000,59000,0,0,,,,,,,,,,sữa hạt cao cấp óc
276525351,Đậu đen xanh lòng rang sẵn - 1kg - (FTAKY) - Đậu đen xanh lòng hữu cơ - hạt nhỏ thuần chủng,79000,79000,0,0,0,,,,,,,,,,đậu đen xanh lòng rang
276240669,15KG Thức ăn cho mèo Minino Tuna Flavored - Thức ăn hạt cho mèo vị cá ngừ,80999,80999,0,5,32,,,,,,,,,,kg thức ăn mèo minino
276229490,Dây Dắt Yếm Cho Chó Mèo Họa Tiết Xinh Xắn Bản 1cm,45000,45000,0,0,0,,,,,,,,,,dây dắt yếm chó mèo
272214721,Kẹo Hồng Sâm Hàn Quốc Ginseng House Không Đường - Bịch vàng 500g - Giảm Căng Thăng,129000,159000,30000,0,0,,,,,,,,,,kẹo hồng sâm hàn quốc
271293264,RockCafe - Cà phê sữa đá Gu Việt,55000,55000,0,0,0,,,,,,,,,,rockcafe cà phê sữa đá
225227172,Rượu nếp Phú Lễ 39%vol - 500ml,490000,490000,0,5,2,,,,,,,,,,rượu nếp phú lễ
212237375,'Cà phê nguyên chất CULI B''LAO FARM cà phê rang mộc dành cho pha phin cực mạnh đắng đậm cafein cao C7',56801,56801,0,3.7,3,,,,,,,,,,cà phê nguyên chất culi b
212237322,Cà phê nguyên chất BLEND B’Lao Farm 50% cà phê Robusta 50% cà phê Arabica cà phê rang mộc pha phin pha máy ngọt hậu C55,110001,110001,0,4.5,2,,,,,,,,,,cà phê nguyên chất blend b
208226702,Sữa Tắm Đặc Trị Ghẻ Và Nấm Da Cho Chó Bio Derma 200ml Và 450ml - YonaPetshop,95000,95000,0,4.3,3,,,,,,,,,,sữa tắm đặc trị ghẻ
208196587,Xương Canxi Da Bò Cho Chó Gặm Làm Sạch Răng Giúp Răng Chắc Khỏe Dog Chews,48000,48000,0,4.7,3,,,,,,,,,,xương canxi da bò chó
141651066,Mơ Khô Sấy Dẻo (hũ 250gr),140000,140000,0,0,0,,,,,,,,,,mơ khô sấy dẻo
106807277,Sữa chua uống hương cam Vinamilk Susu - Thùng 48 hộp 110ml.,198000,249000,51000,4.8,45,,,,,,,,,,sữa chua uống hương
58958827,Kẹo Sả Mật Ong Honey Drop Leatherwood Only Nature ( Túi zip 30 viên),115500,115500,0,5,15,,,,,,,,,,kẹo sả mật ong honey
45806849,Bột cần tây nguyên chất Goce - 72g (24 gói x 3g) - Tan mỡ giảm cân,190000,190000,0,4.6,336,,,,,,,,,,bột cần tây nguyên chất
8038702,Gạo Hạt Ngọc Trời Tiên Nữ (5KG),182000,182000,0,4.7,108,,,,,,,,,,gạo hạt ngọc trời
1055444,Thuốc Nhỏ Mắt Trị Viêm Mắt Chó Mèo Bio Gentadrop (10ml),10000,10000,0,5,1,,,,,,,,,,thuốc nhỏ mắt trị viêm
484439,Bánh Xương Chăm Sóc Răng Pedigree Dentastix Small Dogs 75g Dành Cho Chó Nhỏ và Chó Trưởng Thành trên 1 tuổi,29000,50000,21000,5,20,,,,,,,,,,bánh xương chăm sóc răng
278693123,Cozy Trà Cozy túi lọc Hương Đào 25 túi x 2g Hộp,55000,55000,0,0,0,,,,,,,,,,cozy trà cozy túi
277967281,Trà Dòi Thân Tím Kingtea 30 túi lọc - Trà Dòi Tím - Bọ Mắm Tím - Giúp Giảm Ho Bổ Phổi Tăng Đề Kháng,138000,138000,0,0,0,,,,,,,,,,trà dòi thân tím kingtea
277911514,[GIẢM 45K] Combo Cà Phê Hòa Tan 399K - Trung Nguyên E-Coffee,399000,399000,0,0,0,,,,,,,,,,combo cà phê hòa tan
276597293,TÁO ĐỎ TÂN CƯƠNG TÂN LỘC PHÁT,153000,153000,0,5,3,,,,,,,,,,táo đỏ tân cương tân lộc
276398955,Rượu vang đỏ Chateau Cristo Cabernet Sauvignon 750ml 14,5,175000,175000,0,4,,,,,,,,,,rượu vang đỏ chateau
275414779,Bia Stangen Lager Bier 5.4% 500ml,40000,40000,0,0,0,,,,,,,,,,bia stangen lager
270849977,1 Gói (35-40g) Bánh Tráng Muỗi Nhuyễn Xì Ke VIETTIN MART,11000,11000,0,0,0,,,,,,,,,,gói bánh tráng muỗi nhuyễn
253397883,Canh Rau Củ Nấu Nấm Ăn Liền I-Soup 35g 05 viên,58000,58000,0,4.8,10,,,,,,,,,,canh rau củ nấu
253219000,(400G) THỨC ĂN HẠT CHO MÈO NHỎ CATSRANG KITTEN,52000,74000,22000,0,0,,,,,,,,,,thức ăn hạt mèo nhỏ
252163309,Bàn Chải Tắm Cho Chó Mèo - Bằng Silicon Mềm Mại Có Chỗ Đựng Sữa Tắm Tạo Bọt Tiện Dụng,25000,25000,0,5,1,,,,,,,,,,bàn chải tắm chó mèo
245787141,Thức Ăn Hạt Mềm Cho Chó Lớn Vị Thịt Cừu Và Khoai Tây Zenith Adult Grain Free - YonaPetshop,249000,249000,0,5,1,,,,,,,,,,thức ăn hạt mềm chó
207356752,(COMBO 2 HŨ) TRÀ LÁ SEN HŨ 50G - HƯƠNG SEN VIỆT,120000,120000,0,5,2,,,,,,,,,,trà lá sen hũ hương sen
198228729,RƯỢU VANG LOUIS MARTINE BORDEAUX,250000,250000,0,4.8,6,,,,,,,,,,rượu vang louis martine
189375528,Quế cạo vỏ - Quế ống sáo Yên Bái - Hàng xuất khẩu,39000,39000,0,5,3,,,,,,,,,,quế cạo vỏ quế
181926255,BÚN GẠO KHÔ,25000,25000,0,0,0,,,,,,,,,,bún gạo khô
120357274,'[ 5KG ] - Today''s diner  hạt thức ăn cho mèo mọi lứa tuổi MUA 1 TẶNG 5 SAMPLE WONDERCAT',450000,450000,0,4.3,6,,,,,,,,,,today s diner hạt
77118738,Hạt Điều Rang Muối Lafooco 270g,158000,158000,0,0,0,,,,,,,,,,hạt điều rang muối
62734188,Trung Nguyên Legend - Cà phê phin giấy Fusion Blend - Hộp 10 gói x 10gr,148334,148334,0,4.6,31,,,,,,,,,,trung nguyên legend cà phê phin
62208207,Hạt Điều Mật Ong LAFOOCO 270g,158000,158000,0,4.6,16,,,,,,,,,,hạt điều mật ong
56187931,Cà Phê Hòa Tan 3IN1 KING COFFEE - Túi 45 gói x 16g,129900,151000,21100,4.8,113,,,,,,,,,,cà phê hòa tan in
54681826,Trà Hoa nhài - Nguyên nụ cao cấp,90000,90000,0,4.2,10,,,,,,,,,,trà hoa nhài nguyên cao cấp
23879027,COMBO 4 HỘP CREAMER ĐẶC NGÔI SAO PHƯƠNG NAM XANH LÁ - HỘP GIẤY 380G,100000,100000,0,4.8,74,,,,,,,,,,combo hộp creamer đặc ngôi
21842086,Kem Sữa Đặc Ngôi Sao Phương Nam Vinamilk - Hộp Giấy 1284G Xanh Biển,72000,72000,0,5,33,,,,,,,,,,kem sữa đặc ngôi phương
20151310,1kg cafe hạt LeeLong1 gu Mạnh chưa xay ( 85 Robusta/15 Arabica),319000,319000,0,4.5,29,,,,,,,,,,kg cafe hạt leelong
17892523,Ngũ cốc Calbee Furugura Carbohydrate 25% Off 600g - Nhập khẩu Nhật Bản,159000,159000,0,4.5,16,,,,,,,,,,ngũ cốc calbee furugura carbohydrate
7663985,Cà phê dừa ROCKCAFE (Hộp 12 gói),55000,55000,0,4,4,,,,,,,,,,cà phê dừa
792042,Dầu Gội Và Xả Dành Cho Chó Lông Trắng Forcans 550ml,225000,225000,0,4.6,8,,,,,,,,,,dầu gội xả dành chó
599727,Trà Sữa Vị Gừng Aik Cheong Teh Tarik Halia 4 In 1 (15 Gói x 40g),140000,140000,0,4.7,21,,,,,,,,,,tra sữa vị gừng aik
486853,Đồ Ăn Cho Mèo Trưởng Thành Me-O Hương Vị Cá Ngừ (1.2 Kg),115000,115000,0,5,2,,,,,,,,,,đồ ăn mèo trưởng thành me
278693051,Cozy Icetea Chanh 16 gói x 15g Hộp,48000,48000,0,0,0,,,,,,,,,,cozy icetea chanh gói x
278432576,Gói gia vị nấu phở - Nguyên liệu thảo mộc tự nhiên,9900,9900,0,0,0,,,,,,,,,,gói gia vị nấu phở
276566651,KHÔ BÒ MIẾNG TÂN LỘC PHÁT,457000,457000,0,2,1,,,,,,,,,,khô bò tân lộc phát
276563849,HẠT MACCA NỨT VỎ CAO CẤP TÂN LỘC PHÁT,317000,317000,0,4.1,17,,,,,,,,,,hạt macca nứt vỏ
275960466,Nhân Hạt Kiều Mạch (Ba Khía) Sức Khỏe Xanh Giàu Dinh Dưỡng Túi 500g Nhập khẩu chính ngạch từ Trung Quốc,47000,47000,0,0,0,,,,,,,,,,hạt kiều mạch sức khỏe
275576643,Muối Hồng Himalaya Nguyên Hạt Vipep Hũ Nhựa 1.1kg,104000,104000,0,5,2,,,,,,,,,,muối hồng himalaya hạt
273878266,Bánh Kitkat NESTLE mini mix vị socola và matcha,119000,119000,0,0,0,,,,,,,,,,bánh kitkat nestle mini
263448715,Hạt Điều Vỡ Đôi HOLINUT/ Hạt điều tươi nấu sữa,130000,130000,0,5,2,,,,,,,,,,hạt điều vỡ holinut
216231934,Trà Hoa Cúc hộp 30 x 3gram Túi Lọc của Siêu Thị Thiên Nhiên,43000,43000,0,5,3,,,,,,,,,,trà hoa cúc hộp x
212232166,Tương Ớt Tươi Chilica 482g,79000,79000,0,4.8,5,,,,,,,,,,tương ớt
203889315,'Socola trắng hạnh nhân Beryl''s Hạnh Nhân Tiramisu Có Thêm Phô Mai Mascarpone 65G',82500,82500,0,0,0,,,,,,,,,,socola trắng hạnh nhân beryl
181979469,Hạt Nêm Rong Biển Ajinomoto Nhật Bản Cho Bé,49000,49000,0,0,0,,,,,,,,,,hạt nêm rong biển
181361241,Combo 2 Hộp Cà Phê Sữa Hòa Tan G7 3in1 Trung Nguyên – Cà Phê Sữa Hòa Tan Tiện Lợi,-2116,176000,176000,0,5,,,,,,,,,,combo hộp cà phê sữa
176292294,Canh cải xoong nấu thịt ăn liền I-Soup 42g (túi 06 viên cho 06 khẩu phần ăn)-Công nghệ Nhật Bản,68000,68000,0,4.7,59,,,,,,,,,,canh cải xoong nấu thịt
166088732,Thùng 12 Hộp Nước dừa đóng hộp Cocoxim Organic dung tích 330ml/Hộp,390000,390000,0,0,0,,,,,,,,,,thùng hộp nước dừa
155108670,Hạt Điều Tách Vỏ rang muối,200000,200000,0,5,1,,,,,,,,,,hạt điều tách vỏ
111852571,Pate Gan Heo Tulip 125g - Nhập Khẩu Đan Mạch | Tulip Liver Paté 125g,46100,46100,0,5,23,,,,,,,,,,pate gan heo tulip
95649061,Trà Sen Dalatfarm - Hộp 110Gr,90000,90000,0,4.8,97,,,,,,,,,,trà sen dalatfarm hộp
74010870,Trà Thanh Nhiệt 25 Gói/Hộp - Refreshing Tea - Thương hiệu Hùng Phát,40000,40000,0,4.5,16,,,,,,,,,,tra thanh nhiê t go
73718035,Trà Atiso La Hán Quả Hộp 25 Gói - Thương hiệu Hùng Phát,40000,40000,0,4.6,19,,,,,,,,,,tra atiso
73655458,Trà Tim Sen Túi Lọc Hùng Phát Hộp 25 Gói,40000,40000,0,5,18,,,,,,,,,,trà tim sen túi
66071570,Trà Đen Nguyên Lá Đặc Biệt Dalat Farm - Hộp 100Gr,90000,90000,0,4.8,125,,,,,,,,,,trà đen nguyên lá đặc biệt
51668991,Cà Phê Rang Xay Expert Blend 2 KING COFFEE - Túi 500g,129900,151000,21100,4.7,56,,,,,,,,,,cà phê rang xay expert
46225060,1kg hạt hạnh nhân - Mỹ Nguyên vỏ,309000,309000,0,4,1,,,,,,,,,,kg hạt hạnh nhân mỹ nguyên
45812684,Bột tía tô nguyên chất Goce - 72g (24 gói x 3g),170000,170000,0,4.7,187,,,,,,,,,,bột tía tô nguyên chất
45263525,500gr Trà atiso đỏ,154000,154000,0,4.5,21,,,,,,,,,,r trà atiso đỏ
43042490,Trà Hoa Cúc Điều Hòa Huyết Áp Thanh Nhiệt Cơ Thể (Hôp 50 Túi Lọc X 2g) - Nguyên Thái Trang – Thảo Dược Thiên Nhiên - Tốt Cho Sức Khỏe,75000,75000,0,5,1,,,,,,,,,,trà hoa cúc điều hòa
26298212,Chuồng nuôi nhốt chó mèo dạng gấp gọn -LỒNG SƠN TĨNH ĐIỆN XUẤT KHẨU NAN DÀY (màu ngẫu nhiên) SunzinSD,216300,216300,0,4.3,53,,,,,,,,,,chuồng nuôi nhốt chó
278933458,Thùng 6 hộp Sữa yến mạch OATSIDE vị Đậm Đà Deluxe 1L,227000,305000,78000,0,0,,,,,,,,,,thùng hộp sữa yến mạch
278682981,Thùng 48 Hộp Thức Uống Sữa Trái Cây Có Thạch NuVi Hương Nho 100ml,219000,264000,45000,0,0,,,,,,,,,,thùng hộp thức uống sữa
278023649,ÁO THUN BA LỖ DỄ THƯƠNG CHO THÚ CƯNG CHÓ MÈO,60000,60000,0,0,0,,,,,,,,,,áo thun lỗ dễ thương
278021730,ÁO CHICAGO SANG XỊN DÀNH CHO THÚ CƯNG CHÓ MÈO,80000,80000,0,5,2,,,,,,,,,,áo chicago sang xịn
277597324,Cà Phê Blend Nguyên Chất Đất Cà Phê 500g - 70% Robusta & 30% Arabica | Pure Coffee Blend - Gu Hài Hòa,179000,295000,116000,0,0,,,,,,,,,,cà phê blend nguyên chất đất
276178515,Bộ Kéo Spa Cắt Tỉa Lông 3 Kéo Và 1 Lược Chuyên Dụng Cho Chó Mèo,315000,315000,0,5,1,,,,,,,,,,bộ kéo spa cắt
273899427,Rọ mõm Chó Chất liệu da cao cấp 1 lớp mềm mại siêu bền Dễ chịu khi đeo Giúp thú cưng Không cắn phá Không sủa theo ý muốn,38000,38000,0,4,1,,,,,,,,,,rọ mõm chó chất liệu
273597523,Thùng 30 Gói Mì Trộn Reeva Fresh Gà Nấm Phô Mai Cay 85g,291600,320760,29160,5,1,,,,,,,,,,thùng gói mì trộn
273409732,Cafe Premium Robusta - Nguyên Chất Rang Mộc Pha Phin Hoặc Pha Máy - Vị Đắng Đậm Hậu Ngọt Hương Thơm Nồng - Coffee New,189000,189000,0,5,4,,,,,,,,,,cafe premium robusta nguyên chất
271188130,Rượu vang đỏ Pháp 1982 Merlot,450000,450000,0,0,0,,,,,,,,,,rượu vang đỏ pháp
270847778,RockCafe - Cà phê đen đá 2 trong 1 (Hộp 15 gói x 16 gr),60000,60000,0,0,0,,,,,,,,,,rockcafe cà phê đen đá
263807448,Đặc Sản Bình Thuận  - Vi Cá Đuối Nướng Cán Đầm Sen - 1Kg,65000,65000,0,0,0,,,,,,,,,,đặc sản bình thuận vi cá đuối nướng
260222714,Ô Mai Xí Muội Thịt Chua Ngọt (không hạt) Viettin Mart 250g,60000,60000,0,4.7,3,,,,,,,,,,ô mai xí muội thịt
253242298,Bột Sắn Dây Nguyên Chất Tabaha 500g thanh nhiệt mát lành,110000,110000,0,5,2,,,,,,,,,,bột sắn dây nguyên chất tabaha
248214860,Bột mì căn (seitan) vital wheat gluten Yosaga,160000,160000,0,0,0,,,,,,,,,,bột mì căn vital wheat
189235215,Thức ăn cho mèo / Pate Nekko Thạch Jelly Cho Mèo Mọi Lứa Tuổi - gói 70g,20000,20000,0,5,61,,,,,,,,,,thức ăn mèo pate nekko
103377912,KẸO DÂU TÂY TÂN LỘC PHÁT COMBO 1KG - MỖI HŨ 500G,178000,178000,0,5,2,,,,,,,,,,kẹo dâu tây tân lộc
87165081,Trà Sữa Matcha Hòa Tan Teavory KING COFFEE - Hộp 8 gói x 16g.,22500,26100,3600,4.7,47,,,,,,,,,,trà sữa matcha hòa
79546408,Nước uống Collagen Shiseido Pure White không cồn Nội địa Nhật Bản - Tặng túi zip 5 kẹo Senjaku,498000,498000,0,4.6,5,,,,,,,,,,nước uống collagen shiseido
70788905,Trà bạch tật lê (500gr),139000,139000,0,5,1,,,,,,,,,,trà bạch tật
59202003,Xí muội chua ngọt - Ô Mai Đào Không Hạt (200gr),45000,45000,0,0,0,,,,,,,,,,xí muội chua ngọt ô mai
56758268,Đông trùng hạ thảo sấy thăng hoa - Hủ 50g,399000,399000,0,4.7,15,,,,,,,,,,đông trùng hạ thảo sấy thăng hoa
50488193,Trà Oolong Tứ Quý Khánh Nga Dạng Hộp 150Gram Hoặc Gói 200Gram,150000,150000,0,5,1,,,,,,,,,,trà oolong tứ quý khánh nga
49291793,1kg Bột sắn dây nguyên chất 100%,99000,99000,0,4.5,41,,,,,,,,,,kg bột sắn dây
48445902,1kg trà hoa hòe,185000,185000,0,5,2,,,,,,,,,,kg trà hoa
46695214,Nhân Hạt Điều Rang Không Muối Cao Cấp 1kg - Natufoodvn,335000,335000,0,4.2,12,,,,,,,,,,hạt điều rang muối
11211353,Tinh bột nghệ Ulnatech nghệ đỏ (tbn siêu hấp thu nano curcumin),490000,490000,0,5,57,,,,,,,,,,tinh bột nghệ ulnatech nghệ đỏ
9491540,Hộp 01kg Gạo Phúc Thọ đen (Gạo lứt đen)  - Tốt cho tim mạch và tiểu đường,55000,55000,0,4.2,62,,,,,,,,,,
2282843,Sữa Bột Nguyên Kem A2 (1000G),520000,520000,0,5,25,,,,,,,,,,sữa bột kem
893762,Cà phê hạt rang Rita Võ Cafe Arabica 500g,360000,360000,0,4.8,4,,,,,,,,,,cà phê hạt rang rita
484446,Bánh Xương Chăm Sóc Răng Dành Cho Chó Nhỏ Pedigree-56g,33100,68000,34900,4.1,35,,,,,,,,,,bánh xương chăm sóc răng
279135346,[MUA 2 TẶNG 1] Cà Phê Muối Hòa Tan - RockCafe - Cà Phê Muối Robusta - 10 gói.hộp,108000,108000,0,0,0,,,,,,,,,,cà phê muối hòa tan
278581215,Lốc 3 hộp Sữa hạt Óc chó Nguyên chất 137 DEGREES 180ml,103000,142000,39000,0,0,,,,,,,,,,lốc hộp sữa hạt óc
