id,name,price,original_price,discount,rating,review_count,seller_id,inventory_status,url,product_type
278307077,Giày da Biti's nam (38-43),887000.0,887000.0,0.0,0.0,0,174218,,https://tiki.vngiay-da-biti-s-nam-38-43-p278307077.html?spid=278307095,giày da biti s
275907778,"Chai xịt khử mùi giày dép NaNo Bạc khử vi khuẩn 99% loại bỏ mùi hôi giày dép Mũ Bảo Hiểm mùi hôi chân nhanh chóng, tiện lợi",100000.0,100000.0,0.0,4.8,5,353491,,https://tiki.vnchai-xit-khu-mui-giay-dep-nano-bac-xit-khu-mui-hoi-chan-xit-giay-khu-mui-khu-vi-khuan-99-loai-bo-mui-hoi-giay-dep-chiet-xuat-tu-thuc-vat-tu-nhien-de-dang-diet-vi-khuan-bao-ve-giay-p275907778.html?spid=275907779,chai xịt khử mùi
277383135,"1 chai xi đánh giày Gloking, dạng lỏng dễ dàng ngấm sâu làm mềm và làm bóng da",70000.0,70000.0,0.0,5.0,1,42362,,https://tiki.vn1-chai-xi-danh-giay-gloking-dang-long-de-dang-ngam-sau-lam-mem-va-lam-bong-da-p277383135.html?spid=277383139,chai xi đánh giày
85386059,GIày Sandal Nam Da Bò BIGGBEN Cao Cấp SD112,379000.0,450000.0,71000.0,5.0,6,9460,,https://tiki.vngiay-sandal-nam-da-bo-biggben-cao-cap-sd112-p85386059.html?spid=85386072,giày sandal nam da bò
55032368,Dép sandal nam Trường Hải da bò cao cấp mềm mại không bong tróc màu đen đế PU siêu nhẹ cao 5cm SDN001,319000.0,319000.0,0.0,4.8,8,11395,,https://tiki.vndep-sandal-nam-truong-hai-da-bo-cao-cap-mem-mai-khong-bong-troc-mau-den-de-pu-sieu-nhe-cao-5cm-sdn001-p55032368.html?spid=55032378,dép sandal nam trường
278870360,"Dép quai hậu nam, sandal nam, sandal bigsize hàng VN chính hãng Vinasan. Mã VN2224 size 35-45",235000.0,235000.0,0.0,0.0,0,363958,,https://tiki.vndep-quai-hau-nam-sandal-nam-sandal-bigsize-hang-vn-chinh-hang-vinasan-ma-vn2224-size-35-45-p278870360.html?spid=278870480,dép quai hậu nam sandal
275905493,Giày Sneaker Vải Canvas Nam Nữ E12 Kakao Dincox,470000.0,470000.0,0.0,0.0,0,150940,,https://tiki.vngiay-sneaker-vai-canvas-nam-nu-e12-kakao-dincox-p275905493.html?spid=275905497,giày sneaker vải canvas
275276585,"Dép tổ ong KEM nhựa EVA siêu bền, siêu nhẹ, chống trơn trượt, đế dày (FORM LỚN ĐẶT LÙI 1-2 SIZE) Dép Nam Nữ Nhiều Màu Sắc",63000.0,85000.0,22000.0,4.2,5,265402,,https://tiki.vndep-to-ong-kem-vat-lieu-eva-sieu-ben-sieu-nhe-chong-tron-truot-form-size-lon-chau-au-p275276585.html?spid=275276589,dép tổ ong kem
217139643,Dép quai ngang nam nữ siêu nhẹ DUWA - Hàng chính hãng - TK9048,159000.0,159000.0,0.0,5.0,4,162605,,https://tiki.vndep-quai-ngang-nam-nu-sieu-nhe-duwa-hang-chinh-hang-tk9048-p217139643.html?spid=217139673,dép quai ngang nam nữ
137442284,Cặp Lót Giày Mềm ( Chân Phải + Chân Trái) Mã L03,60000.0,60000.0,0.0,4.7,3,20142,,https://tiki.vncap-lot-giay-mem-chan-phai-chan-trai-ma-l03-p137442284.html?spid=137442288,lót giày mềm mã
55745928,Giày tây nam công sở Trường Hải mũi tròn màu đen da bò thật mềm mại không bong tróc đế cao su chống mòn không trơn GT0231,485000.0,485000.0,0.0,4.8,40,11395,,https://tiki.vngiay-tay-nam-cong-so-truong-hai-mui-tron-mau-den-da-bo-that-mem-mai-khong-bong-troc-de-cao-su-chong-mon-khong-tron-gt0231-p55745928.html?spid=55745932,giày tây nam công sở trường
