product_id,name,price,original_price,discount,rating,review_count, ,url,product_type
68696621,Tinh chất dưỡng Lancome Advanced Genifique 10ml ,335000.0,335000.0,0.0,5.0,1,,https://tiki.vntinh-chat-duong-lancome-advanced-genifique-10ml-p68696621.html?spid=273728397,tinh chất dưỡng lancome advanced
58629747,Bộ kem dưỡng làm dịu mát và phục hồi làn da La Roche Posay Cicaplast Baume B5 Soothing Repairing Balm,465000.0,465000.0,0.0,5.0,3,,https://tiki.vnbo-kem-duong-lam-diu-mat-va-phuc-hoi-lan-da-la-roche-posay-cicaplast-baume-b5-soothing-repairing-balm-p58629747.html?spid=67435585,kem dưỡng làm dịu mát phục hồi
53498427,Dưỡng chất(Serum) dưỡng da giúp ngăn ngừa 10 dấu hiệu lão hóa & làm săn chắc làn da Vichy Liftactiv Supreme Serum 30ml,1745000.0,1745000.0,0.0,3.7,3,,https://tiki.vnduong-chat-serum-duong-da-giup-ngan-ngua-10-dau-hieu-lao-hoa-lam-san-chac-lan-da-vichy-liftactiv-supreme-serum-30ml-p53498427.html?spid=72580559,dưỡng chất dưỡng da giúp
48251541,"Serum dưỡng trắng, ngăn ngừa thâm nám RIC SKIN HA+ - Tái tạo làn da khỏe mạnh từ bên trong",248000.0,248000.0,0.0,4.0,4,,https://tiki.vnserum-duong-trang-ngan-ngua-tham-nam-ric-skin-ha-tai-tao-lan-da-khoe-manh-tu-ben-trong-p48251541.html?spid=74511676,serum dưỡng trắng ngăn ngừa thâm nám
34752320,Bộ gel rửa mặt bí đao cocoon 140ml + Toner nước cân băng da bí đao cocoon 140ml,299000.0,299000.0,0.0,0.0,0,,https://tiki.vnbo-gel-rua-mat-bi-dao-cocoon-140ml-toner-nuoc-can-bang-da-bi-dao-cocoon-140ml-p34752320.html?spid=76039808,bộ gel rửa mặt bí đao
32236260,Kem dưỡng ban đêm Sắc Ngọc Khang dưỡng sáng và mờ thâm nám 10g,262000.0,262000.0,0.0,4.5,94,,https://tiki.vnkem-duong-da-sac-ngoc-khang-ban-dem-10gram-p32236260.html?spid=32236261,kem dưỡng ban đêm sắc ngọc
26038200,Kem Chống Nắng Không Gây Nhờn Rít Vichy Ideal Soleil Dry Touch 50Ml 100986474,419000.0,485000.0,66000.0,4.5,10,,https://tiki.vnkem-chong-nang-khong-gay-nhon-rit-vichy-ideal-soleil-dry-touch-50ml-100986474-p26038200.html?spid=110249074,kem chống nắng gây
16061455,Nước tẩy trang Loreal Micellar Water 3-in-1 Refreshing Even For Sensitive Skin,154500.0,154500.0,0.0,5.0,68,,https://tiki.vnnuo-c-ta-y-trang-loreal-micellar-water-3-in-1-refreshing-even-for-sensitive-skin-p16061455.html?spid=84455246,nươ c tâ y trang
440397,Kem Dưỡng Phục Hồi Sau Khi Đi Nắng Stanhome After Sun 79071 (150ml),295000.0,295000.0,0.0,0.0,0,,https://tiki.vnkem-duong-phuc-hoi-sau-khi-di-nang-stanhome-after-sun-79071-150ml-p440397.html?spid=54570318,kem dưỡng phục hồi sau
279160969,Bộ Làm Sạch THE WHOO Gongjinhyang Clarifying Cleansing Duo Kit,369000.0,500000.0,131000.0,0.0,0,,https://tiki.vnbo-lam-sach-the-whoo-gongjinhyang-clarifying-cleansing-duo-kit-p279160969.html?spid=279160970,bộ làm sạch the
278900990,Tinh chất dưỡng sáng da Luvum Green Citrus Vitamin C Serum Plus (30ml) - Hàng chính hãng,599000.0,599000.0,0.0,0.0,0,,https://tiki.vntinh-chat-duong-sang-da-luvum-green-citrus-vitamin-c-serum-plus-30ml-hang-chinh-hang-p278900990.html?spid=278900992,tinh chất dưỡng sáng da
278855886,Sữa rửa mặt Simple Purifying Gel Wash (150ml) - Hàng chính hãng,139000.0,139000.0,0.0,0.0,0,,https://tiki.vnsua-rua-mat-simple-purifying-gel-wash-150ml-hang-chinh-hang-p278855886.html?spid=278855888,sữa rửa mặt simple
278737881,Bộ kem chống nắng chống lão hóa WHOO UV ULTIMATE Anti-Wrinkle Sunscreen Set,1182000.0,1600000.0,418000.0,0.0,0,,https://tiki.vnbo-kem-chong-nang-chong-lao-hoa-whoo-uv-ultimate-anti-wrinkle-sunscreen-set-p278737881.html?spid=278737882,kem chống nắng chống
278591386,"Sữa Rửa Mặt Tạo Bọt Làm Sạch Sâu,Dưỡng Sáng Da,Không Gây Mụn Sekkisei Kose Nhật Bản 130G",209000.0,209000.0,0.0,0.0,0,,https://tiki.vnsua-rua-mat-tao-bot-lam-sach-sau-duong-sang-da-khong-gay-mun-sekkisei-kose-nhat-ban-130g-p278591386.html?spid=278600695,sữa rửa mặt tạo
278325207,Kem chống nắng cho da nhạy cảm Cancer Council Sensitive Sunscreen SPF50+ - Hàng chính hãng,319000.0,380000.0,61000.0,0.0,0,,https://tiki.vnkem-chong-nang-cho-da-nhay-cam-cancer-council-sensitive-sunscreen-spf50-hang-chinh-hang-p278325207.html?spid=278325209,kem chống nắng da
278073666,Kem dưỡng ẩm da cấp nước Dr Muller Cộng Hòa Sec Panthenol B5 7% HA 30ml - HÀNG CHÍNH HÃNG,470000.0,470000.0,0.0,0.0,0,,https://tiki.vnkem-duong-am-da-cap-nuoc-dr-muller-cong-hoa-sec-panthenol-b5-7-ha-30ml-hang-chinh-hang-p278073666.html?spid=278073667,kem dưỡng ẩm da cấp nước
278042869,Kem Chống Nắng Some By Mi V10 Hyal Antioxidant Suncreen SPF 50+ PA++++ 40g,199000.0,199000.0,0.0,0.0,0,,https://tiki.vnkem-chong-nang-some-by-mi-v10-hyal-antioxidant-suncreen-spf-50-pa-40g-p278042869.html?spid=278042870,kem chống nắng some
277472722,Kem Dưỡng Cho Da Dầu Mụn Germaine PUREXPERT Hydro-Mattifying Gel-Cream | Kelly Beauty,1525000.0,1525000.0,0.0,0.0,0,,https://tiki.vnkem-duong-cho-da-dau-mun-germaine-purexpert-hydro-mattifying-gel-cream-kelly-beauty-p277472722.html?spid=270475251,kem dưỡng da dầu
276945183,Sữa rửa mặt Simple Micellar Gel Wash giúp cấp ẩm và sạch sâu cho da khô (150ml) - Hàng chính hãng,139000.0,139000.0,0.0,0.0,0,,https://tiki.vnsua-rua-mat-simple-micellar-gel-wash-giup-cap-am-va-sach-sau-cho-da-kho-150ml-hang-chinh-hang-p276945183.html?spid=276945184,sữa rửa mặt simple
276862655,Kem dưỡng nâng tông da PERFECT DIARY 40g dưỡng ẩm mỏng nhẹ sáng da tức thời,209000.0,307000.0,98000.0,0.0,0,,https://tiki.vnkem-duong-nang-tong-da-perfect-diary-40g-duong-am-mong-nhe-sang-da-tuc-thoi-p276862655.html?spid=276862656,kem dưỡng nâng tông
276435900,Mặt nạ ngủ dưỡng ẩm và phục hồi da chuyên sâu belif Multi Vitamin Mask,604000.0,830000.0,226000.0,0.0,0,,https://tiki.vnmat-na-ngu-duong-am-va-phuc-hoi-da-chuyen-sau-belif-multi-vitamin-mask-p276435900.html?spid=276435902,mặt nạ ngủ dưỡng ẩm phục hồi
276130106,Mặt nạ bí đao Cocoon 30ml ,145000.0,145000.0,0.0,5.0,1,,https://tiki.vnmat-na-bi-dao-cocoon-30ml-p276130106.html?spid=276130107,mặt nạ bí đao
275843747,Gel Giúp Loại Bỏ Tế Bào Da Chết Thu Nhỏ Lỗ Chân Lông 120G Rosette Gommage Clear Peel,180000.0,180000.0,0.0,5.0,1,,https://tiki.vngel-giup-loai-bo-te-bao-da-chet-thu-nho-lo-chan-long-120g-rosette-gommage-clear-peel-p275843747.html?spid=275843748,gel giúp loại bỏ tế bào
275588951,Serum B9 Vic Derma Folic Acid Phục Hồi Trẻ Hóa Vicderma,650000.0,650000.0,0.0,0.0,0,,https://tiki.vnserum-b9-vic-derma-folic-acid-phuc-hoi-tre-hoa-vicderma-p275588951.html?spid=275588952,serum b vic derma
274946150,Kem dưỡng tái sinh và trẻ hóa da 10 năm tuổi Whoo Hwanyu Imperial Youth Master Cream set ,12189000.0,16500000.0,4311000.0,0.0,0,,https://tiki.vnkem-duong-tai-sinh-va-tre-hoa-da-10-nam-tuoi-whoo-hwanyu-imperial-youth-master-cream-set-p274946150.html?spid=274946151,kem dưỡng tái sinh trẻ
274893328,Toner nước cân bằng da SEN Hậu Giang cocoon 310ml Thuần Chay,285000.0,300000.0,15000.0,0.0,0,,https://tiki.vntoner-nuoc-can-bang-da-sen-hau-giang-cocoon-310ml-thuan-chay-p274893328.html?spid=274893329,toner nước cân bằng da sen
273429865,Sữa Rửa Mặt Dịu Nhẹ Cho Da Dầu CeraVe Foaming Cleanser 236ml,65000.0,65000.0,0.0,0.0,0,,https://tiki.vnsua-rua-mat-diu-nhe-cho-da-dau-cerave-foaming-cleanser-236ml-p273429865.html?spid=271478245,sữa rửa mặt dịu
273186022,Sữa rửa mặt dưỡng trắng Melano CC Deep Clear Enzyme Face Wash 130g,142000.0,180000.0,38000.0,4.6,8,,https://tiki.vnsua-rua-mat-duong-trang-melano-cc-deep-clear-enzyme-face-wash-130g-p273186022.html?spid=273186024,sữa rửa mặt dưỡng trắng
272853260,"Sữa chống nắng bí đao Cocoon 15ml quang phổ rộng SPF 50+, PA++++, UVA – PF 62.6",175750.0,185000.0,9250.0,5.0,1,,https://tiki.vnsua-chong-nang-bi-dao-cocoon-15ml-quang-pho-rong-spf-50-pa-uva-pf-62-6-p272853260.html?spid=272853261,sữa chống nắng bí đao
272135712,Peel Plus (Peel tái tạo) 10 ml,500000.0,500000.0,0.0,0.0,0,,https://tiki.vnpeel-plus-peel-tai-tao-10-ml-p272135712.html?spid=272135713,peel plus
252612368,"Kem Chống Nắng, Chống Nước Và Nâng Tone Kose Suncut Nhật Bản Bảo Vệ Da Khỏi Tia UV, Bụi Mịn SPF50+ PA++++ 100g, 80g, 60g",129000.0,129000.0,0.0,5.0,3,,https://tiki.vnkem-chong-nang-chong-nuoc-va-nang-tone-kose-suncut-nhat-ban-bao-ve-da-khoi-tia-uv-bui-min-spf50-pa-100g-80g-60g-p252612368.html?spid=252612370,kem chống nắng chống
247704569,0133438 Mặt Nạ Ngủ FARMSTAY Cica Farm Night Repair Sleeping Mask Phục Hồi Da Gói 10g,15000.0,15000.0,0.0,0.0,0,,https://tiki.vn0133438-mat-na-ngu-farmstay-cica-farm-night-repair-sleeping-mask-phuc-hoi-da-goi-10g-p247704569.html?spid=247704570,mặt nạ ngủ farmstay cica
240100653,Combo Toner Nước bí đao cân bằng da Cocoon 140ml + Son dưỡng dầu dừa Bến Tre cocoon 5g,215650.0,227000.0,11350.0,0.0,0,,https://tiki.vncombo-toner-nuoc-bi-dao-can-bang-da-cocoon-140ml-son-duong-dau-dua-ben-tre-cocoon-5g-p240100653.html?spid=240100656,combo toner nước bí đao
207986150,"Serum Cấp Ẩm, Phục Hồi Da Histolab 62% Hyaluron Complex 50ml",650000.0,650000.0,0.0,0.0,0,,https://tiki.vnserum-cap-am-phuc-hoi-da-histolab-62-hyaluron-complex-50ml-p207986150.html?spid=207986151,serum cấp ẩm phục hồi da
203708797,Kem Chống Nắng Toàn Thân Dạng Gel Sữa Vichy Capital Soleil Melting Milk-Gel SPF 50 PA+++ 200ml,890000.0,890000.0,0.0,0.0,0,,https://tiki.vnkem-chong-nang-toan-than-dang-gel-sua-vichy-capital-soleil-melting-milk-gel-spf-50-pa-200ml-p203708797.html?spid=271793299,kem chống nắng toàn thân
186271122,Sữa rửa mặt dịu lành cho da nhạy cảm Cetaphil Gentle Skin Cleanser 473ml,525000.0,525000.0,0.0,4.0,8,,https://tiki.vnsua-rua-mat-diu-lanh-cho-da-nhay-cam-cetaphil-gentle-skin-cleanser-473ml-p186271122.html?spid=193241738,sữa rửa mặt dịu lành
180344908,KEM CHỐNG NẮNG NÂNG TONE VÀ DƯỠNG ẨM DA HATOMUGI SPF50+ PA++++ 70g (XANH BẠC HÀ),174000.0,174000.0,0.0,4.2,5,,https://tiki.vnkem-chong-nang-nang-tone-va-duong-am-da-hatomugi-spf50-pa-70g-xanh-bac-ha-p180344908.html?spid=180344909,kem chống nắng nâng
171812517,"Serum giảm mụn, xóa thâm Ekseption HYALURONIC NIACIN MIXLAB SERUM - 50ml duy trì độ ẩm cho làn da, giúp làm sáng da và mịn da",1030000.0,1030000.0,0.0,0.0,0,,https://tiki.vnserum-giam-mun-xoa-tham-ekseption-hyaluronic-niacin-mixlab-serum-50ml-duy-tri-do-am-cho-lan-da-giup-lam-sang-da-va-min-da-p171812517.html?spid=171812518,serum giảm mụn xóa
152190627,Nước làm sạch và tẩy trang cho mọi loại da Garnier Micellar Water 125ml - 400ml,37500.0,75000.0,37500.0,0.0,0,,https://tiki.vnnuoc-lam-sach-va-tay-trang-cho-moi-loai-da-garnier-micellar-water-125ml-400ml-meow-beauty-shop-by-trinh-meow-p152190627.html?spid=275833708,nước làm sạch tẩy trang
144446639,Dưỡng Chất Kiểm Soát Mụn & Nhờn,90000.0,90000.0,0.0,5.0,6,,https://tiki.vnduong-chat-kiem-soat-mun-nhon-p144446639.html?spid=144446640,dưỡng chất kiểm soát mụn
141260860,"SERUM MỤN DETOX ACNES KARMEL 10ml -Ngừa Mụn, mờ vết thâm, mờ nám, tái tạo da, dưỡng trắng da ( mẫu mới )",380000.0,380000.0,0.0,5.0,3,,https://tiki.vnserum-mun-detox-acnes-karmel-10ml-ngua-mun-mo-vet-tham-mo-nam-tai-tao-da-duong-trang-da-mau-moi-p141260860.html?spid=141260861,serum mụn detox acnes
110963121,SAFRA CLEAR DETCELL-NgừaMụn & SạchTế BàoChết,107000.0,107000.0,0.0,5.0,3,,https://tiki.vnsafra-clear-detcell-nguamun-sachte-baochet-p110963121.html?spid=110963122,safra clear detcell ngừamụn
108400213,Kem Dưỡng Dạng Gel Phục Hồi Và Bảo Vệ Da La Roche-Posay Cicaplast Gel B5 40ml (Tặng băng đô mèo xinh xắn màu sắc ngẫu nhiên),369000.0,369000.0,0.0,5.0,4,,https://tiki.vnkem-duong-dang-gel-phuc-hoi-va-bao-ve-da-la-roche-posay-cicaplast-gel-b5-40ml-tang-bang-do-meo-xinh-xan-mau-sac-ngau-nhien-p108400213.html?spid=108400215,kem dưỡng dạng gel phục hồi
75816448,"BIOGENIC RETINOL 0.5% FOR BEGINNER FULL SIZE – KEM DƯỠNG DA, NGỪA LÃO HÓA, GIẢM MỤN",900000.0,900000.0,0.0,4.8,5,,https://tiki.vnbiogenic-retinol-0-5-for-beginner-full-size-kem-duong-da-ngua-lao-hoa-giam-mun-p75816448.html?spid=75816449,biogenic retinol for beginner
72972046,Bộ đôi Kem chống nắng dạng sữa dưỡng da kiềm dầu bảo vệ hoàn hảo + Kem chống nắng dạng xịt dưỡng da bảo vệ hoàn hảo (Anessa Gold Milk 60ml + Gold Spray 60g),854000.0,1170000.0,316000.0,5.0,4,,https://tiki.vnbo-doi-kem-chong-nang-dang-sua-duong-da-kiem-dau-bao-ve-hoan-hao-kem-chong-nang-dang-xit-duong-da-bao-ve-hoan-hao-anessa-gold-milk-60ml-gold-spray-60g-p72972046.html?spid=272278859,bộ kem chống nắng
56433330,Kem Chống Nắng có màu LANCOME Uvex 2019 Bb2 Spf50 Pa4 30Ml Fg,1680000.0,1680000.0,0.0,0.0,0,,https://tiki.vnkem-chong-nang-co-mau-lancome-uvex-2019-bb2-spf50-pa4-30ml-fg-p56433330.html?spid=273731324,kem chống nắng có
52347336,Mặt nạ bí đao Cocoon 30ml,108000.0,108000.0,0.0,4.8,5,,https://tiki.vnmat-na-bi-dao-cocoon-30ml-p52347336.html?spid=71005459,mặt nạ bí đao
50037073,Cicaplast Baume B5 La Roche-Posay Kem Dưỡng Làm Dịu Mát Mượt & Phục Hồi Da Phù Hợp Cho Trẻ Em - Trẻ Sơ Sinh (100ml) - M6918702,510000.0,510000.0,0.0,4.5,17,,https://tiki.vncicaplast-baume-b5-la-roche-posay-kem-duong-lam-diu-mat-muot-phuc-hoi-da-phu-hop-cho-tre-em-tre-so-sinh-100ml-m6918702-p50037073.html?spid=68454856,cicaplast baume b la roche
10863623,Sữa Rửa Mặt Trà Xanh Naive (130g),125000.0,125000.0,0.0,4.5,22,,https://tiki.vnsua-rua-mat-tra-xanh-naive-130g-p10863623.html?spid=59430363,sữa rửa mặt trà
279076123,"DERMALOGICA Peel Tái Tạo Hàng Ngày LIQUID PEELFOLIANT Phiên Bản Nâng Cấp có AHA, BHA, PHA",160000.0,160000.0,0.0,0.0,0,,https://tiki.vndermalogica-peel-tai-tao-hang-ngay-liquid-peelfoliant-phien-ban-nang-cap-co-aha-bha-pha-p279076123.html?spid=279076126,dermalogica peel tái tạo hàng
279023099,Kem chống nắng trắng da TENAMYD Sunscreen SPF50/PA+++ 50ml,225000.0,250000.0,25000.0,0.0,0,,https://tiki.vnkem-chong-nang-trang-da-tenamyd-sunscreen-spf50-pa-50ml-p279023099.html?spid=279023100,kem chống nắng trắng
278731594,Mặt nạ giấy dưỡng da Foodaholic Vitamin Mask (10 miếng) - Hàng chính hãng,109000.0,149000.0,40000.0,0.0,0,,https://tiki.vnmat-na-giay-duong-da-foodaholic-vitamin-mask-10-mieng-hang-chinh-hang-p278731594.html?spid=278731596,mặt nạ giấy dưỡng da foodaholic
278635007,Sữa rửa mặt chanh MIINSKIN Ceramide Lemon Cleansing Foam (100ml) - Hàng chính hãng,249000.0,249000.0,0.0,0.0,0,,https://tiki.vnsua-rua-mat-chanh-miinskin-ceramide-lemon-cleansing-foam-100ml-hang-chinh-hang-p278635007.html?spid=278635009,sữa rửa mặt chanh
278108804,"Bộ skincare 4 sản phẩm mini Lassie’el Hàn Quốc - Chiết xuất từ thiên nhiên, làm sạch, cấp ẩm, ngăn ngừa lão hoá",740000.0,740000.0,0.0,0.0,0,,https://tiki.vnbo-skincare-4-san-pham-mini-lassie-el-chiet-xuat-tu-thien-nhien-ngan-ngua-lao-hoa-cap-am-trang-sang-toan-dien-han-quoc-p278108804.html?spid=278108805,bộ skincare sản phẩm mini
278065336,Kem Dưỡng Trắng Phục Hồi Da 30ml Goskin (Kem Lotion),399000.0,399000.0,0.0,0.0,0,,https://tiki.vnkem-duong-trang-phuc-hoi-da-30ml-goskin-kem-lotion-p278065336.html?spid=278065337,kem dưỡng trắng phục hồi
278029685,Kem Chống Nắng Mona Frema SUNPRE AA High Protection Aqua Facial Gel 60ml,220320.0,220320.0,0.0,5.0,4,,https://tiki.vnkem-chong-nang-mona-frema-sunpre-aa-high-protection-aqua-facial-gel-60ml-p278029685.html?spid=102399572,kem chống nắng mona
277979698,Bộ Kem chống nắng nâng tông da Whoo Seol Radiant Tone Up Sunscreen 50ml + 25ml,923000.0,1250000.0,327000.0,0.0,0,,https://tiki.vnbo-kem-chong-nang-nang-tong-da-whoo-seol-radiant-tone-up-sunscreen-50ml-25ml-p277979698.html?spid=277979699,kem chống nắng nâng
276903939,Mặt nạ giấy dưỡng da Foodaholic Treatment (1 miếng) - Hàng chính hãng,25000.0,30000.0,5000.0,0.0,0,,https://tiki.vnmat-na-giay-duong-da-foodaholic-1-mieng-hang-chinh-hang-p276903939.html?spid=276903953,mặt nạ giấy dưỡng da foodaholic
276658972,Toner nước hoa hồng Bielenda Dr Medica giảm mụn cấp nước,185000.0,185000.0,0.0,0.0,0,,https://tiki.vntoner-nuoc-hoa-hong-bielenda-dr-medica-giam-mun-cap-nuoc-p276658972.html?spid=276658973,toner nước hoa hồng bielenda
276434937, Kem dưỡng cấp ẩm 100 giờ Beyond Angel Aqua Moisture Barrier Cream,218000.0,300000.0,82000.0,0.0,0,,https://tiki.vnkem-duong-cap-am-100-gio-beyond-angel-aqua-moisture-barrier-cream-p276434937.html?spid=276434941,kem dưỡng cấp
276284413,Sữa tẩy trang rửa mặt Evoluderm bổ sung Vitamin E giúp dưỡng ẩm và làm tươi trẻ làn da 500ml,175000.0,325000.0,150000.0,0.0,0,,https://tiki.vnsua-tay-trang-rua-mat-evoluderm-bo-sung-vitamin-e-giup-duong-am-va-lam-tuoi-tre-lan-da-500ml-p276284413.html?spid=276284414,sữa tẩy trang rửa mặt
276163742,Kem chống nắng nâng tông su:m37 Micro-Active Tone-up Sun SPF50+/ PA,871000.0,1200000.0,329000.0,0.0,0,,https://tiki.vnkem-chong-nang-nang-tong-su-m37-micro-active-tone-up-sun-spf50-pa-p276163742.html?spid=276163746,kem chống nắng nâng tông
276148172,Tinh chất xóa thâm sạm nám đốm nâu DARK SPOT DAMODE chai 15ml,1024000.0,1320000.0,296000.0,0.0,0,,https://tiki.vntinh-chat-xoa-tham-sam-nam-dom-nau-dark-spot-damode-chai-15ml-p276148172.html?spid=276148173,tinh chất xóa thâm sạm nám
275486433,[Skincare] Mặt nạ ngủ Retinol - GRACE DAY RETINOL SLEEPING MASK,375000.0,375000.0,0.0,0.0,0,,https://tiki.vnskincare-mat-na-ngu-retinol-grace-day-retinol-sleeping-mask-p275486433.html?spid=275588742,skincare mặt nạ ngủ retinol
275289819,Combo 3 Mặt nạ BESKINATY Glutathione Bio Mask dưỡng sáng phục hồi da cao cấp,636000.0,636000.0,0.0,0.0,0,,https://tiki.vncombo-3-mat-na-duong-trang-da-cao-cap-glutathione-bio-mask-beskinaty-p275289819.html?spid=275289820,combo mặt nạ beskinaty glutathione
273904588,Khăn Giấy Tẩy Trang Dưỡng Ẩm Bổ Sung Hyaluronic Acid Kose Softymo Makeup Remover Sheet H (52 Tờ/Hộp),138000.0,138000.0,0.0,0.0,0,,https://tiki.vnkhan-giay-tay-trang-kose-softymo-makeup-remover-sheet-h-duong-am-bo-sung-hyaluronic-acid-52-to-hop-p273904588.html?spid=274075152,khăn giấy tẩy trang dưỡng
273694048,Kem Dưỡng Trắng Da Body S&W Celaud 180ml,390000.0,390000.0,0.0,0.0,0,,https://tiki.vnkem-duong-trang-da-body-s-w-celaud-180ml-p273694048.html?spid=273694049,kem dưỡng trắng da
273546700,Sữa Rửa Mặt & Tẩy Trang Tạo Bọt Dưỡng Trắng Da Softymo Kosé Nhật Bản (Tuýp 60g),59000.0,59000.0,0.0,0.0,0,,https://tiki.vnsua-rua-mat-tay-trang-tao-bot-duong-trang-da-softymo-kose-nhat-ban-tuyp-60g-p273546700.html?spid=273546702,sữa rửa mặt tẩy trang
272135758,Kem dưỡng da ban ngày Beautifying Cream,800000.0,800000.0,0.0,0.0,0,,https://tiki.vnkem-duong-da-ban-ngay-beautifying-cream-p272135758.html?spid=272135759,kem dưỡng da ban ngày
271780817,5 Gói Sữa Dưỡng Ẩm Ban Đêm CeraVe Dành Cho Da Mặt x 1.5ml,65000.0,65000.0,0.0,0.0,0,,https://tiki.vn5-goi-sua-duong-am-ban-dem-cerave-danh-cho-da-mat-x-1-5ml-p271780817.html?spid=271780818,gói sữa dưỡng ẩm ban đêm
270773515,"Serum Compliment No problem AHA-BHA-PHA phục hồi, tái tạo da dầu mụn",95000.0,95000.0,0.0,0.0,0,,https://tiki.vnserum-kem-duong-compliment-no-problem-aha-bha-pha-phuc-hoi-tai-tao-da-dau-mun-p270773515.html?spid=270773516,serum compliment no problem
263958929,Sữa dưỡng phục hồi tái tạo làn da Reni Premium Calming Repair Emulsion,800000.0,800000.0,0.0,0.0,0,,https://tiki.vnsua-duong-phuc-hoi-tai-tao-lan-da-reni-premium-calming-repair-emulsion-p263958929.html?spid=263958931,sữa dưỡng phục hồi tái tạo làn
263108634,Tinh Chất Garnier Light Complete Speed Vitamin C Booster Serum Sáng Da & Mờ Thâm 30ml,265000.0,265000.0,0.0,5.0,4,,https://tiki.vntinh-chat-garnier-light-complete-speed-vitamin-c-booster-serum-sang-da-mo-tham-30ml-p263108634.html?spid=271319461,tinh chất garnier light complete
263057046,Tinh chất collagen peptide Huesday,1200000.0,1200000.0,0.0,0.0,0,,https://tiki.vntinh-chat-collagen-peptide-huesday-p263057046.html?spid=263057047,tinh chất collagen peptide
253177620,Kem dưỡng phục hồi dưỡng trắng Hydra B5 Derma Repair Cream Pretty Skin 52ml tặng móc khóa,399000.0,399000.0,0.0,4.5,2,,https://tiki.vnkem-duong-phuc-hoi-duong-trang-hydra-b5-derma-repair-cream-pretty-skin-52ml-tang-moc-khoa-p253177620.html?spid=253177621,kem dưỡng phục hồi dưỡng
249574150,Nước Tẩy Trang Dưỡng Trắng Da SHCI Hatomugi Cleasing (200 mL),178000.0,178000.0,0.0,5.0,1,,https://tiki.vnnuoc-tay-trang-duong-trang-da-shci-hatomugi-cleasing-200ml-p249574150.html?spid=249574151,nước tẩy trang dưỡng trắng
248761125,Kem dưỡng da ban đêm MAOOM GlAHAssy 3 Cream 50ml,850000.0,850000.0,0.0,0.0,0,,https://tiki.vnkem-duong-da-ban-dem-maoom-glahassy-3-cream-50ml-p248761125.html?spid=248761126,kem dưỡng da ban đêm
240348708,Combo Gel bí đao rửa mặt cocoon 140ml + Mặt nạ bí đao cocoon 30ml,323000.0,340000.0,17000.0,0.0,0,,https://tiki.vncombo-gel-bi-dao-rua-mat-cocoon-140ml-mat-na-bi-dao-cocoon-30ml-p240348708.html?spid=240348710,combo gel bí đao rửa
216281630,Kem Dưỡng Hỗ Trợ Phục Hồi Và Tái Tạo Da Histolab K Cream 50ml,579000.0,579000.0,0.0,4.5,2,,https://tiki.vnkem-duong-ho-tro-phuc-hoi-va-tai-tao-da-histolab-k-cream-50ml-p216281630.html?spid=216281635,kem dưỡng hỗ trợ phục hồi
194005605,Sữa Rửa Mặt Dịu Nhẹ Cho Da Nhạy Cảm Cetaphil Gentle Skin Cleanser 1000ml,586000.0,586000.0,0.0,4.5,7,,https://tiki.vnsua-rua-mat-diu-nhe-cho-da-nhay-cam-cetaphil-gentle-skin-cleanser-1000ml-p194005605.html?spid=200653397,sữa rửa mặt dịu
157856445,Kem Dưỡng Hatomugi Chiết Xuất Ý Dĩ Làm Sáng Da 300g Moisturizing Conditioning The Milky Cream,135000.0,135000.0,0.0,4.7,35,,https://tiki.vnkem-duong-hatomugi-chiet-xuat-y-di-lam-sang-da-300g-moisturizing-conditioning-the-milky-cream-p157856445.html?spid=157856447,kem dưỡng hatomugi chiết
130210163,Bộ Chăm Sóc Da Khô A&Plus,3591000.0,3591000.0,0.0,0.0,0,,https://tiki.vnbo-cham-soc-da-kho-p130210163.html?spid=130210164,bộ chăm sóc da khô a
76310980,Mặt Nạ Dưỡng Và Phục Hồi Da SMAS Peptide Silk Mask,110000.0,110000.0,0.0,0.0,0,,https://tiki.vnmat-na-duong-va-phuc-hoi-da-smas-peptide-silk-mask-p76310980.html?spid=76310981,mặt nạ dưỡng phục hồi da
49131920,Bộ Sản Phẩm Dưỡng Trắng Da The History of WHOO Gongjingyang Seol Radiant White 5pcs 61ml,325000.0,550000.0,225000.0,4.5,24,,https://tiki.vnbo-san-pham-duong-trang-da-the-history-of-whoo-gongjingyang-seol-radiant-white-5pcs-61ml-p49131920.html?spid=50601579,sản phẩm dưỡng trắng da the
44810330,Serum chống lão hóa Scentuals Anti-Aging Facial Oil Serum 30ml,1250000.0,1250000.0,0.0,5.0,1,,https://tiki.vnserum-chong-lao-hoa-scentuals-anti-aging-facial-oil-serum-30ml-p44810330.html?spid=44810331,serum chống lão hóa
20076237,VICHY TINH CHẤT KHOÁNG CÔ ĐẶC VICHY MINERAL 89 50ML TẶNG XỊT KHOÁNG THERMAL 150ML,1045800.0,1045800.0,0.0,0.0,0,,https://tiki.vnvichy-tinh-chat-khoang-co-dac-vichy-mineral-89-50ml-tang-xit-khoang-thermal-150ml-p20076237.html?spid=31285803,vichy tinh chất khoáng đặc vichy
14717948,Three Power Clean Balm - Sáp Tẩy Trang Làm Sạch Chuyên Sâu,480000.0,480000.0,0.0,4.7,9,,https://tiki.vnthree-power-clean-balm-sap-tay-trang-lam-sach-chuyen-sau-p14717948.html?spid=14717949,three power clean balm
