id,name,price,original_price,discount,rating,review_count,seller_id,inventory_status,url
180590331,Đầm ngủ phi lụa cao cấp WANNABE DNS50 váy ngủ hai dây cut-out lưng trang trí 4 dây hình chữ M khoe eo quyến rũ gợi cảm,350000.0,350000.0,0.0,0.0,0,5383,,https://tiki.vndam-ngu-phi-lua-cao-cap-wannabe-dns50-kieu-dam-hai-day-cut-out-lung-quyen-ru-goi-cam-p180590331.html?spid=180590333
174442394,Set 5 Quần Lót Đúc Su Không Đường May,160000.0,160000.0,0.0,0.0,0,361737,,https://tiki.vnset-5-quan-lot-duc-su-khong-duong-may-p174442394.html?spid=278482128
172483783,SÉT 10 QUẦN LÓT NỮ COTON LỤA 4 CHIỀU phối ren CAO CẤP(45kg-75kg),208000.0,208000.0,0.0,0.0,0,169077,,https://tiki.vnset-10-quan-lot-nu-coton-lua-4-chieu-phoi-ren-cao-cap-45kg-75kg-p172483783.html?spid=172483790
154474617,Áo sơ mi nữ sợi tre màu trắng dài tay May 10 mã 010221155WON,568000.0,568000.0,0.0,5.0,1,16588,,https://tiki.vnao-so-mi-nu-soi-tre-mau-trang-dai-tay-may-10-ma-010221155won-p154474617.html?spid=154474623
129382311,"Đầm len nữ , đầm yếm ôm body phối cúc xinh xắn AL103",199000.0,199000.0,0.0,0.0,0,10738,,https://tiki.vndam-len-nu-dam-yem-om-body-phoi-cuc-xinh-xan-al103-p129382311.html?spid=129382315
126039697,"quần short (đùi) - chất đũi cực mát, siêu dễ mặc, dễ mix đồ (Y1)",119000.0,119000.0,0.0,0.0,0,226391,,https://tiki.vnquan-short-dui-chat-dui-cuc-mat-sieu-de-mac-de-mix-do-y1-p126039697.html?spid=126039811
108100640,Áo ngực chống tụt hàng Nhật_Áo lót ngực không dây mặc trong áo đầm 2 dây_Bra đệm không dây chống tụt,243320.0,243320.0,0.0,0.0,0,197061,,https://tiki.vnao-nguc-chong-tut-hang-nhat_ao-lot-nguc-khong-day-mac-trong-ao-dam-2-day_bra-dem-khong-day-chong-tut-p108100640.html?spid=108100668
105673606,Quần short nữ vải đũi cạp chun Q36,139000.0,139000.0,0.0,0.0,0,10738,,https://tiki.vnquan-short-nu-vai-dui-cap-chun-q36-p105673606.html?spid=105673628
104078585,"Áo lót Lovely ren mút vừa CỰC XINH, ôm khít, nâng đỡ ngực tốt",96250.0,125000.0,28750.0,4.5,4,112944,,https://tiki.vnao-lot-lovely-ren-mut-vua-cuc-xinh-om-khit-nang-do-nguc-tot-p104078585.html?spid=142209937
103418995,Đầm xoè tiểu thư tay ngắn phần vai phối ren HB11,199000.0,199000.0,0.0,0.0,0,10738,,https://tiki.vndam-xoe-tieu-thu-tay-ngan-phan-vai-phoi-ren-hb11-p103418995.html?spid=103419001
